Query	Statistic	P-value	FDR (BH)	Event_SD	Event_TD
FAM20B	0.196641388719002	0.0804214924420806	0.140341758905876	80	80
FAM20C	0.0273318862361722	0.809817662866257	0.866007278652652	80	80
FAM21A	0.256525132160129	0.0216245179359066	0.0465142358196851	80	80
FAM21B	0.104645767090137	0.355596231435968	0.465131190440454	80	80
FAM21C	0.370963818550123	0.000705303020730049	0.00246076021806262	80	80
FAM22A	0.148251832513731	0.189384946641585	0.281815289969778	80	80
FAM22D	0.296849961382702	0.00749795518583168	0.0187929884931623	80	80
FAM22F	-0.259009939781711	0.0203443721604047	0.0441392762157909	80	80
FAM22G	-0.0941041444349879	0.406374406447573	0.516390138754424	80	80
FAM23A	0.621889540064552	7.42195184715704e-10	1.55757463710885e-08	80	80
FAM24B	-0.42060354969495	0.00010249962257999	0.000472939400340178	80	80
FAM25A	-0.25665680080095	0.0215549986899756	0.0463851050035464	80	41
FAM25B	-0.270048818533451	0.0154112223572137	0.0348673334973675	80	37
FAM26D	0.11555898647313	0.307373693662519	0.414987373116947	80	6
FAM26E	0.663794537509446	1.93328930723805e-11	6.56479263199115e-10	80	80
FAM26F	0.549759233094213	1.28004662680317e-07	1.44053118375393e-06	80	80
FAM27A	-0.173088404187027	0.124686010721999	0.201276889018949	80	80
FAM27B	-0.0569099078210098	0.616080364072417	0.709987970827976	80	17
FAM27C	-0.163394795335629	0.147561442346212	0.23035790971742	80	80
FAM32A	-0.364510367922622	0.00088697992996805	0.00300594742799116	80	80
FAM35A	0.377689897804362	0.0005526224327807	0.00200384541393358	80	80
FAM35B2	0.424545510529544	8.67816400960569e-05	0.000409200120211856	80	80
FAM35B	0.408739082355405	0.000167109340985465	0.000720566931290722	80	80
FAM36A	-0.0110931518815392	0.922201031727064	0.945998521383508	80	80
FAM38A	-0.159462154934976	0.157689802422221	0.242950361998915	80	80
FAM38B	0.637676586599904	2.00428560353196e-10	4.96225596449133e-09	80	80
FAM3A	-0.522530905364111	6.63584738838562e-07	5.97012599215429e-06	80	80
FAM3B	-0.0524170507911945	0.644245342455778	0.733798896639446	80	80
FAM3C	-0.158822398693264	0.159385164660195	0.245098766433157	80	80
FAM3D	-0.0454936553840763	0.688632852239204	0.770013982957748	80	80
FAM40A	0.354471830588035	0.00125520305616886	0.00405726600158762	80	80
FAM40B	-0.214113443223365	0.0565038815003704	0.104496919276262	80	80
FAM41C	-0.0715818746402609	0.528052687166805	0.633242336498807	80	80
FAM43A	0.377331054222282	0.000559935967502468	0.00202361189733569	80	80
FAM43B	0.520868482528032	7.30357825988336e-07	6.49616585652836e-06	80	80
FAM45A	0.0192189035314495	0.865632045353736	0.906937243649224	80	80
FAM45B	0.30740211647682	0.0055419940207782	0.0145166547545736	80	80
FAM46A	0.356175447743072	0.00118430528991938	0.00385742334147098	80	80
FAM46B	0.108258360213007	0.339140045767582	0.448131344086483	80	80
FAM46C	0.646792227232696	9.09026361916262e-11	2.49014658441459e-09	80	80
FAM46D	0.163081526018594	0.148349926004538	0.231441030766751	80	19
FAM47A	-0.113240877238074	0.317243769239671	0.425143602778947	80	3
FAM47B	-0.0491898572288569	0.664792851874338	0.750500476589043	80	7
FAM47C	0.0467879146567215	0.680249021766441	0.763601389849049	80	34
FAM47E	0.00429143415095888	0.969863238336896	0.979680580417877	80	79
FAM48A	-0.167736018301234	0.136955810638394	0.216914105939019	80	80
FAM48B1	0.255138462187906	0.0223683563166334	0.0478825305020282	80	60
FAM48B2	0.347339736768043	0.00159561726254989	0.00499898735194832	80	53
FAM49A	0.63215710341404	3.19456374902936e-10	7.39437542807874e-09	80	80
FAM49B	0.030791167894181	0.786287665023167	0.8483093629096	80	80
FAM50A	-0.393006001824125	0.000310859202695445	0.00122470068094411	80	80
FAM50B	0.135472256408732	0.230853542319266	0.330352972945751	80	80
FAM53A	-0.202549592235348	0.0715654494004486	0.127365661949352	80	80
FAM53B	0.4092133126053	0.00016393306885813	0.000709004748672166	80	80
FAM53C	0.427390645037608	7.68584819757332e-05	0.00036899240278924	80	80
FAM54A	-0.220524375230222	0.0493380793269744	0.0930931404163893	80	80
FAM54B	0.227550682619168	0.0423609351739658	0.082065920272147	80	80
FAM55A	0.016169255695395	0.88679932218276	0.922307132966745	80	22
FAM55B	-0.0157021237522355	0.890049022015916	0.924310758288696	80	60
FAM55C	0.701948819662904	4.046017383813e-13	2.30046668633717e-11	80	80
FAM55D	0.301037123796946	0.00665902610383614	0.0169853797033035	80	53
FAM57A	-0.289275157808589	0.0092538567127124	0.022495175670388	80	80
FAM57B	0.142533493043342	0.207220696078474	0.302871737752121	80	80
FAM58A	-0.334858118949556	0.00239667083121434	0.00708961343834404	80	80
FAM58B	0.0502794820587347	0.65782659862881	0.744585095056765	80	34
FAM59A	0.0314989589355135	0.781496029876301	0.844350706974014	80	80
FAM5B	0.187078212529753	0.0965832167775053	0.163174495720068	80	69
FAM5C	0.451502143904758	2.62678079513541e-05	0.000145916516819237	80	71
FAM60A	-0.371014414032668	0.000704023611231097	0.00245673466763051	80	80
FAM63A	0.00416553856008222	0.970746950533345	0.980067083336689	80	80
FAM63B	0.248664135924266	0.0261365970352845	0.0545816040686717	80	80
FAM64A	-0.465539537713164	1.35310992864959e-05	8.17592743109585e-05	80	80
FAM65A	0.0561064559149148	0.621078093649666	0.714274500716988	80	80
FAM65B	0.730601408101259	1.44977616404773e-14	1.27157721939953e-12	80	80
FAM65C	0.251661069965134	0.0243302494434107	0.0514181900446969	80	80
FAM66A	0.153015627078453	0.175395787478556	0.264929045277093	80	66
FAM66C	0.234534983255422	0.036257068424331	0.0719128151649495	80	80
FAM66D	-0.0578050271342779	0.610532925304619	0.704757641999118	80	74
FAM66E	0.0129204571180786	0.909435977626772	0.937821389065326	80	58
FAM69A	0.54116522786168	2.18587223645921e-07	2.28872992895641e-06	80	80
FAM69B	0.331596208057331	0.00265832110361147	0.00775221447227325	80	80
FAM69C	0.183096732116955	0.10402042514584	0.17337328465509	80	80
FAM70A	0.687310665159811	1.91202886453351e-12	8.59709714055423e-11	80	80
FAM70B	0.326941650788265	0.00307602605386507	0.0087869130403895	80	80
FAM71A	-0.154192495035471	0.172059389115842	0.260755430940396	80	37
FAM71C	0.0236049616135801	0.83535759456263	0.885089880392767	80	5
FAM71D	-0.454289442131909	2.30792535031314e-05	0.000130163529200619	80	80
FAM71E1	-0.478580124636088	7.11399864250153e-06	4.64428235810038e-05	80	80
FAM71E2	-0.23427699607134	0.0364686815908287	0.0722678840806948	80	57
FAM71F1	-0.0072587982538674	0.949046927368025	0.964631754528462	80	47
FAM71F2	-0.256214698813991	0.0217891804064512	0.0467912362285659	80	80
FAM72A	-0.228833079060976	0.0411803521952215	0.0801040784272837	80	79
FAM72B	-0.378475870954438	0.000536907497125662	0.00195519898273707	80	80
FAM72D	-0.346168253721896	0.00165889082912429	0.00516989256323168	80	80
FAM73A	0.377852826569248	0.000549330694208045	0.00199375747782801	80	80
FAM73B	-0.298046988743581	0.00724912199871607	0.0182478220299727	80	80
FAM74A1	-0.0810448797370414	0.474821858370969	0.582880859089799	80	8
FAM74A3	0.384383520412901	0.000431240391793032	0.00162266849232011	80	14
FAM74A4	-0.0547109013269248	0.629799679248683	0.72180076915651	80	3
FAM75A2	0.0280641494071138	0.804821965199842	0.86209039860129	80	12
FAM75A3	0.0595580923092762	0.599731946598175	0.695903959629432	80	3
FAM75A5	0.0382126611135847	0.736472591371788	0.80861498903339	80	3
FAM75C1	0.285255854609202	0.0103242113700639	0.0247313227418347	80	62
FAM76A	0.35870151468929	0.0010858442703923	0.00358205904614657	80	80
FAM76B	0.0702228421110622	0.535934942998454	0.640324529762383	80	80
FAM78A	0.681407563248164	3.48711556307352e-12	1.46905030939145e-10	80	80
FAM78B	0.334858092719218	0.00239667283881235	0.00708961343834404	80	80
FAM7A2	0.34133788154081	0.00194438488197169	0.00592832796671618	80	71
FAM7A3	0.37320836536491	0.000650537484520607	0.00229838559605104	80	80
FAM81A	-0.0835817896735627	0.461059323859053	0.570497837373266	80	80
FAM81B	-0.120686126841343	0.286259096100106	0.39205529449072	80	78
FAM82A1	0.562111282520278	5.77521234842122e-08	7.21311483542597e-07	80	80
FAM82A2	-0.189208340038656	0.0927791863937607	0.157783506362539	80	80
FAM82B	-0.0419859361109952	0.711541637758334	0.787997725530499	80	80
FAM83A	-0.240564418247438	0.0315961373593542	0.0641067272418681	80	79
FAM83B	-0.0964774993351383	0.394587047825386	0.50458597562691	80	79
FAM83C	-0.139518479297725	0.217091725287454	0.314502411295261	80	55
FAM83D	-0.135609390984917	0.230377399145804	0.329840535092071	80	80
FAM83E	-0.543167646192097	1.93220742711615e-07	2.05726973690608e-06	80	80
FAM83F	-0.288675741529072	0.00940704947916649	0.0228108704144579	80	80
FAM83G	-0.105382092480322	0.352202650861979	0.461618417758456	80	80
FAM83H	-0.562995381579611	5.4486040403272e-08	6.85332774435753e-07	80	80
FAM84A	-0.151529054527629	0.179677529860213	0.270082447474324	80	80
FAM84B	-0.243114431379972	0.0297823584536393	0.0609897548942238	80	80
FAM86A	-0.401306754497333	0.000224909160738765	0.00093139916893701	80	80
FAM86B1	-0.251714882907179	0.0242988098638467	0.0513739511541431	80	80
FAM86B2	-0.151367197253936	0.18014828286473	0.270602892600511	80	78
FAM86C	-0.105116430392898	0.353424710369614	0.462878927957632	80	80
FAM86D	-0.17702860432044	0.116204298678824	0.189925618606093	80	80
FAM89A	0.253394970964761	0.0233344599815596	0.0495762223310149	80	80
FAM89B	-0.205059200501762	0.0680490522417249	0.122163507369977	80	80
FAM8A1	0.466592890957448	1.28587962191373e-05	7.81314679248544e-05	80	80
FAM90A1	0.179581037534052	0.11095184774595	0.182899889596547	80	80
FAM90A7	-0.206218653044661	0.0664722000757893	0.119816584764756	80	17
FAM91A1	-0.11592402234232	0.305837809357566	0.413398874445379	80	80
FAM92A1	0.259696272370911	0.0200024206251992	0.0434987041370103	80	80
FAM92A3	-0.0188733936484124	0.868025736053689	0.90869999967032	80	6
FAM92B	0.265803257728601	0.0171704177587546	0.0382283666412615	80	72
FAM95B1	-0.110274778244474	0.33016668496356	0.438615105019511	80	80
FAM96A	-0.211863441205937	0.0592117780469458	0.108754170985089	80	80
FAM96B	-0.599178589275919	4.31316919256627e-09	7.26000656087812e-08	80	80
FAM98A	0.30634660991972	0.00571489924991968	0.0148917818317585	80	80
FAM98B	0.355827510158613	0.0011984831241461	0.00389905712328236	80	80
FAM98C	-0.567051277762681	4.16243148136303e-08	5.38445749629494e-07	80	80
FAM99A	-0.157458800244051	0.163043779295928	0.249606549722061	80	8
FAM99B	-0.100634495274205	0.37443660157785	0.484750164830631	80	3
FAM9B	-0.140109859408321	0.215129887284588	0.312076352844267	80	10
FAM9C	0.228669623006727	0.0413292940294147	0.0803378713895171	80	36
FANCA	-0.493992431329672	3.213842093225e-06	2.34026572976127e-05	80	80
FANCB	-0.13245180860378	0.24151503975087	0.342552042239831	80	80
FANCC	0.0862794883858408	0.446667634683701	0.55627967314731	80	80
FANCD2	-0.329578610145805	0.00283270151896551	0.00818183713468082	80	80
FANCE	-0.272880446839843	0.0143263541951833	0.0328152197802542	80	80
FANCF	-0.298621707187844	0.00713225531783214	0.0179999718401908	80	80
FANCG	-0.193560792172406	0.0853737556639736	0.14741990703908	80	80
FANCI	-0.389466785328331	0.000355944965605553	0.00138133483775377	80	80
FANCL	-0.541899265533659	2.08942751713705e-07	2.20307885755707e-06	80	80
FANCM	0.354062688904175	0.00127279220246943	0.00410733256691957	80	80
FANK1	-0.367788512750164	0.00078996573088695	0.00271879988217805	80	80
FAP	0.326379075195316	0.00313029478183093	0.00891589276799639	80	80
FAR1	-0.235880180523885	0.0351702323398764	0.0701790016665621	80	80
FAR2	0.0736003151808549	0.516453834895721	0.622462444954732	80	80
FARP1	-0.131116363905488	0.246335543868236	0.347925830626721	80	80
FARP2	-0.251255586242998	0.02456826212302	0.0518204075125794	80	80
FARS2	0.219376059664498	0.0505635706607803	0.0950752623105366	80	80
FARSA	-0.459521876208142	1.80461590820227e-05	0.000105678091462659	80	80
FARSB	-0.352896795232117	0.00132414485922905	0.00424990963269789	80	80
FASLG	0.570350521945501	3.33471692383994e-08	4.44606191638619e-07	80	80
FASN	-0.0560816002805545	0.62123297904396	0.714410620715005	80	80
FASTKD1	0.0167991092779962	0.882420578660011	0.919058039701021	80	80
FASTKD2	-0.0227577511158726	0.841188218366099	0.888958550251962	80	80
FASTKD3	0.0354714719586146	0.754758203694272	0.823098138237337	80	80
FASTKD5	0.332866967699063	0.00255348955465763	0.00748893420296124	80	80
FASTK	-0.506915029765406	1.60127602141319e-06	1.29311964090919e-05	80	80
FAS	0.213258023112751	0.0575212279128037	0.106107488139822	80	80
FAT1	-0.0538166624247491	0.635415094039832	0.72647335980249	80	80
FAT2	0.0486944753127077	0.667969412889601	0.752885019691563	80	80
FAT3	0.333891995934958	0.00247164730171652	0.00728166133066328	80	80
FAT4	0.814082106953029	4.28803536451536e-20	2.39627667698731e-17	80	80
FATE1	-0.244929600734351	0.0285454302847357	0.0588448641377682	80	67
FAU	-0.286787017715977	0.00990435089553502	0.0238463661395089	80	80
FBF1	-0.121689999458796	0.282240245472855	0.387639823110206	80	80
FBLIM1	-0.0436935683938781	0.700355733355601	0.779284206889418	80	80
FBLL1	0.162751005016283	0.1491852479253	0.232299519478619	80	80
FBLN1	0.661502148457323	2.39586260398471e-11	7.86252964284178e-10	80	80
FBLN2	0.59298216036874	6.80936245394722e-09	1.09436581952961e-07	80	80
FBLN5	0.840009208804556	2.06854148221785e-22	3.06745540184674e-19	80	80
FBLN7	0.3765649571515	0.000575846306515277	0.00207535985058638	80	80
FBL	-0.263372976542269	0.0182531522628554	0.0403040646996148	80	80
FBN1	0.675393090406025	6.34155686944529e-12	2.48566153926815e-10	80	80
FBN2	0.307894287546659	0.00546296468786834	0.0143384495880323	80	80
FBN3	-0.00332517851517128	0.976646629136763	0.984191415639941	80	55
FBP1	-0.118991381711442	0.293129370483481	0.39964571011337	80	80
FBP2	0.210941886915297	0.0603509385190552	0.110428358580861	80	58
FBRSL1	-0.21670179653619	0.0535146905026476	0.099818217770483	80	80
FBRS	-0.445674862246287	3.43046332126641e-05	0.000182824065669346	80	80
FBXL12	-0.305997774903742	0.00577308248676636	0.0150193828622856	80	80
FBXL13	-0.112008931369354	0.322571170825606	0.430613520551132	80	80
FBXL14	-0.02986148249522	0.792593543488975	0.853136157454233	80	80
FBXL15	-0.398723400490391	0.000248969310424727	0.00101323153195948	80	80
FBXL16	0.374709553331911	0.000616104099096791	0.00219456930872958	80	80
FBXL17	0.381361422550041	0.000482649992588817	0.00178486504160421	80	80
FBXL18	-0.034883886170899	0.758695802347947	0.82642744476072	80	80
FBXL19	-0.613333356382904	1.46415808367616e-09	2.80210058303541e-08	80	80
FBXL20	-0.0631810485243394	0.577683732721931	0.677068320248577	80	80
FBXL21	0.206131164033006	0.0665901460765577	0.119951802091674	80	17
FBXL22	0.368760387979802	0.000763119399292476	0.00263754238041377	80	80
FBXL2	-0.0510103779272699	0.653170021684619	0.740904166155888	80	80
FBXL3	0.593131935182703	6.73538476646741e-09	1.08425835923733e-07	80	80
FBXL4	0.460346471825887	1.73535347587942e-05	0.000101957881149671	80	80
FBXL5	0.418208923043535	0.000113293554705773	0.000516711411506977	80	80
FBXL6	-0.646597429402156	9.24772811451458e-11	2.52268220630112e-09	80	80
FBXL7	0.678651089824961	4.59474337080853e-12	1.88403743374516e-10	80	80
FBXL8	-0.53783431983761	2.67898963839933e-07	2.7376362767739e-06	80	80
FBXO10	0.56491602101761	4.79850007337381e-08	6.09440668409859e-07	80	80
FBXO11	0.337907454694953	0.00217322823047229	0.00652435471370799	80	80
FBXO15	0.239807459436282	0.0321521024842513	0.0650660085348652	80	79
FBXO16	-0.0526846095389164	0.642553435715901	0.732512899152621	80	80
FBXO17	0.452029132081366	2.56351193436353e-05	0.000142726245158601	80	80
FBXO18	0.218122653763389	0.0519296479094929	0.0973537796857829	80	80
FBXO21	0.325322187300029	0.00323456626663546	0.00915835164903282	80	80
FBXO22OS	-0.459470391853511	1.80902488107288e-05	0.000105904572430124	80	80
FBXO22	-0.306954313675368	0.00561477620244486	0.0146758529658719	80	80
FBXO24	-0.243401393776214	0.0295838552854789	0.0606658236033426	80	80
FBXO25	0.330670915683502	0.00273706276918884	0.00795101896666635	80	80
FBXO27	0.328691762907667	0.00291254002005511	0.00838604007835388	80	80
FBXO28	-0.00538227377226346	0.962207825739264	0.974716328135191	80	80
FBXO2	-0.126153678149976	0.264826455873767	0.368297827818189	80	80
FBXO30	0.582355533903158	1.45753503158649e-08	2.14829899644312e-07	80	80
FBXO31	0.400413001255285	0.000232979803270436	0.000958933495826277	80	80
FBXO32	-0.0633284064958373	0.576794931434064	0.676350843160603	80	80
FBXO33	0.460809838533767	1.69753065417133e-05	9.9980144798854e-05	80	80
FBXO34	-0.16027290826458	0.155560589264734	0.240279933692615	80	80
FBXO36	0.0583263826320856	0.60731191208968	0.701950933019859	80	80
FBXO38	0.303464309816193	0.00621159304298087	0.0159753515223751	80	80
FBXO39	-0.0183639049172939	0.871557630987711	0.911057437041774	80	80
FBXO3	0.152874124173213	0.175800111063511	0.265375810163712	80	80
FBXO40	0.429185313546877	7.11515538960706e-05	0.000345409094726544	80	46
FBXO41	-0.194103141000001	0.0844847829068876	0.146168763279594	80	80
FBXO42	0.409574389612272	0.000161552114612171	0.000699844476123909	80	80
FBXO43	-0.226484611694408	0.0433636126321598	0.0836026515004842	80	80
FBXO44	-0.0747029296205665	0.510172881931295	0.616640180304919	80	80
FBXO45	-0.0128342164321987	0.91003794193463	0.937901686483997	80	80
FBXO46	-0.55460430449926	9.40389514087527e-08	1.10072283100167e-06	80	80
FBXO47	-0.0187579856853015	0.868825547339089	0.909319289405247	80	22
FBXO48	0.361801236898695	0.000975193385863316	0.00325769554809575	80	80
FBXO4	-0.0237954234796631	0.834048017720243	0.884261464244006	80	80
FBXO5	0.324206417837633	0.00334800388564505	0.00944111995376751	80	80
FBXO6	-0.0205768835954116	0.856235871923157	0.899995562067123	80	80
FBXO7	0.148891370351839	0.187461421459966	0.27954848599691	80	80
FBXO8	0.256339636652944	0.0217227817020193	0.0466588938403025	80	80
FBXO9	0.342603674041	0.00186558365042283	0.00572555321177157	80	80
FBXW10	-0.41726066505251	0.00011785125415595	0.000533577009267643	80	75
FBXW11	0.404536592762408	0.000197840643127653	0.00083341915548864	80	80
FBXW12	0.255387821359736	0.0222330086058912	0.0476345071007368	80	33
FBXW2	0.514561273954652	1.04597081801125e-06	8.929787529237e-06	80	80
FBXW4	-0.155944286868189	0.167179687729419	0.25480148930879	80	80
FBXW5	-0.422431655825786	9.4908754646816e-05	0.000442296957859679	80	80
FBXW7	0.376947203488553	0.000567856920097773	0.00204920913287682	80	80
FBXW8	0.262514634367598	0.0186493177408939	0.041049066587232	80	80
FBXW9	-0.562908320305677	5.4799705768163e-08	6.88835118971402e-07	80	80
FCAMR	0.323204518138067	0.00345287758121189	0.00969214015656189	80	74
FCAR	0.450031011075825	2.81119103912304e-05	0.000154276334271065	80	73
